,App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Body,Oracle,Body_token,Body_no_negations,Body_no_negations_no_sw,Body_no_negations_no_sw_stem,Body_token_n_grams,Translated Subject
26,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRUFaRzVQdGQtSEY1dFF5S2s1SXh0VGpHQjJ4UXlGdktyMUs5MFFJaHdwREQxZi0wMWlYLTFOUmplRldTblZGcHpfenhFMUNmamxPVGRNeFE,English,,5,2016-09-19,Scott Little,Easy to use and works!,"It works, whereas AnyConnect did not work. I have a rooted Nexus 5X.",,OTHER,"['it', 'works', ',', 'whereas', 'anyconnect', 'did', 'not', 'work', '.', 'i', 'have', 'a', 'rooted', 'nexus', '5x', '.']","['it', 'works', ',', 'whereas', 'anyconnect', 'did', '.', 'i', 'have', 'a', 'rooted', 'nexus', '5x', '.']","['works', ',', 'anyconnect', '.', 'rooted', 'nexus', '5x', '.']","['work', ',', 'anyconnect', '.', 'root', 'nexu', '5x', '.']","[('it', 'works'), ('works', ','), (',', 'whereas'), ('whereas', 'anyconnect'), ('anyconnect', 'did'), ('did', 'not'), ('not', 'work'), ('work', '.'), ('.', 'i'), ('i', 'have'), ('have', 'a'), ('a', 'rooted'), ('rooted', 'nexus'), ('nexus', '5x'), ('5x', '.'), ('it', 'works', ','), ('works', ',', 'whereas'), (',', 'whereas', 'anyconnect'), ('whereas', 'anyconnect', 'did'), ('anyconnect', 'did', 'not'), ('did', 'not', 'work'), ('not', 'work', '.'), ('work', '.', 'i'), ('.', 'i', 'have'), ('i', 'have', 'a'), ('have', 'a', 'rooted'), ('a', 'rooted', 'nexus'), ('rooted', 'nexus', '5x'), ('nexus', '5x', '.'), ('it', 'works', ',', 'whereas'), ('works', ',', 'whereas', 'anyconnect'), (',', 'whereas', 'anyconnect', 'did'), ('whereas', 'anyconnect', 'did', 'not'), ('anyconnect', 'did', 'not', 'work'), ('did', 'not', 'work', '.'), ('not', 'work', '.', 'i'), ('work', '.', 'i', 'have'), ('.', 'i', 'have', 'a'), ('i', 'have', 'a', 'rooted'), ('have', 'a', 'rooted', 'nexus'), ('a', 'rooted', 'nexus', '5x'), ('rooted', 'nexus', '5x', '.')]",
27,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRVNpQXh6eWJvSUl6VEwyOWtzNDF3X083dHJxMkpmN200RzlxUzdtOEY5TE9VZk05cWxPajlQVlZYbk9FWndheHNDR1Y0YWpDVGtYNFktQVE,English,,4,2016-09-12,Antonio Riley,Vpn,I love it kisses team,,OTHER,"['i', 'love', 'it', 'kisses', 'team']","['i', 'love', 'it', 'kisses', 'team']","['love', 'kisses', 'team']","['love', 'kiss', 'team']","[('i', 'love'), ('love', 'it'), ('it', 'kisses'), ('kisses', 'team'), ('i', 'love', 'it'), ('love', 'it', 'kisses'), ('it', 'kisses', 'team'), ('i', 'love', 'it', 'kisses'), ('love', 'it', 'kisses', 'team')]",
28,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSF9GQ2xOQkxOVlYtSldUMFRFbjFXRjR4Rkk1M2ZEckJicng4bkNMRmN6VTFLS3RWVjZHVS1HR1M2Yi0zOWEtOHRSNm1DR3JxWUYyZmNMTkE,English,,5,2016-09-01,علی کنگانی,,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
29,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRU9zM3lUTEZQNmRtM3dTY1Q0b1YydXk0SG9FUFhhdzZIQWlZRTR1MElONUMyNHhfX010UEZxN0tSMVY2QlRFamxSU3paR1hiQ2gzenhsWEE,English,,5,2016-09-01,Jim Gruen,"Be sure to disable ""Always-on VPN"" on other VPNs","Great app! Just one minor note: I started seeing OpenConnect silently drop/fail when trying to connect (with no logs or other indication anything was wrong!). Turns out, I had enabled Google Wi-Fi Assistant's ""Always-on VPN"" setting under my VPN configuration. Once I disabled that setting, I was able to connect successfully. (What's worse is that setting is common to all Android VPNs; it does not appear to do anything for Google Wi-Fi Assistant.)",,BUG,"['great', 'app', '!', 'just', 'one', 'minor', 'note', ':', 'i', 'started', 'seeing', 'openconnect', 'silently', 'drop/fail', 'when', 'trying', 'to', 'connect', '(', 'with', 'no', 'logs', 'or', 'other', 'indication', 'anything', 'was', 'wrong', '!', ')', '.', 'turns', 'out', ',', 'i', 'had', 'enabled', 'google', 'wi-fi', 'assistant', ""'s"", '``', 'always-on', 'vpn', ""''"", 'setting', 'under', 'my', 'vpn', 'configuration', '.', 'once', 'i', 'disabled', 'that', 'setting', ',', 'i', 'was', 'able', 'to', 'connect', 'successfully', '.', '(', 'what', ""'s"", 'worse', 'is', 'that', 'setting', 'is', 'common', 'to', 'all', 'android', 'vpns', ';', 'it', 'does', 'not', 'appear', 'to', 'do', 'anything', 'for', 'google', 'wi-fi', 'assistant', '.', ')']","['great', 'app', '!', 'just', 'one', 'minor', 'note', ':', 'i', 'started', 'seeing', 'openconnect', 'silently', 'drop/fail', 'when', 'trying', 'to', 'connect', '(', 'with', 'indication', 'anything', 'was', 'wrong', '!', ')', '.', 'turns', 'out', ',', 'i', 'had', 'enabled', 'google', 'wi-fi', 'assistant', ""'s"", '``', 'always-on', 'vpn', ""''"", 'setting', 'under', 'my', 'vpn', 'configuration', '.', 'once', 'i', 'disabled', 'that', 'setting', ',', 'i', 'was', 'able', 'to', 'connect', 'successfully', '.', '(', 'what', ""'s"", 'worse', 'is', 'that', 'setting', 'is', 'common', 'to', 'all', 'android', 'vpns', ';', 'it', 'do', 'anything', 'for', 'google', 'wi-fi', 'assistant', '.', ')']","['great', 'app', '!', 'minor', 'note', ':', 'started', 'openconnect', 'silently', 'drop/fail', 'connect', '(', 'indication', 'wrong', '!', ')', '.', 'turns', ',', 'enabled', 'google', 'wi-fi', 'assistant', ""'s"", '``', 'always-on', 'vpn', ""''"", 'setting', 'vpn', 'configuration', '.', 'disabled', 'setting', ',', 'connect', '.', '(', ""'s"", 'worse', 'setting', 'common', 'android', 'vpns', ';', 'google', 'wi-fi', 'assistant', '.', ')']","['great', 'app', '!', 'minor', 'note', ':', 'start', 'openconnect', 'silent', 'drop/fail', 'connect', '(', 'indic', 'wrong', '!', ')', '.', 'turn', ',', 'enabl', 'googl', 'wi-fi', 'assist', ""'s"", '``', 'always-on', 'vpn', ""''"", 'set', 'vpn', 'configur', '.', 'disabl', 'set', ',', 'connect', '.', '(', ""'s"", 'wors', 'set', 'common', 'android', 'vpn', ';', 'googl', 'wi-fi', 'assist', '.', ')']","[('great', 'app'), ('app', '!'), ('!', 'just'), ('just', 'one'), ('one', 'minor'), ('minor', 'note'), ('note', ':'), (':', 'i'), ('i', 'started'), ('started', 'seeing'), ('seeing', 'openconnect'), ('openconnect', 'silently'), ('silently', 'drop/fail'), ('drop/fail', 'when'), ('when', 'trying'), ('trying', 'to'), ('to', 'connect'), ('connect', '('), ('(', 'with'), ('with', 'no'), ('no', 'logs'), ('logs', 'or'), ('or', 'other'), ('other', 'indication'), ('indication', 'anything'), ('anything', 'was'), ('was', 'wrong'), ('wrong', '!'), ('!', ')'), (')', '.'), ('.', 'turns'), ('turns', 'out'), ('out', ','), (',', 'i'), ('i', 'had'), ('had', 'enabled'), ('enabled', 'google'), ('google', 'wi-fi'), ('wi-fi', 'assistant'), ('assistant', ""'s""), (""'s"", '``'), ('``', 'always-on'), ('always-on', 'vpn'), ('vpn', ""''""), (""''"", 'setting'), ('setting', 'under'), ('under', 'my'), ('my', 'vpn'), ('vpn', 'configuration'), ('configuration', '.'), ('.', 'once'), ('once', 'i'), ('i', 'disabled'), ('disabled', 'that'), ('that', 'setting'), ('setting', ','), (',', 'i'), ('i', 'was'), ('was', 'able'), ('able', 'to'), ('to', 'connect'), ('connect', 'successfully'), ('successfully', '.'), ('.', '('), ('(', 'what'), ('what', ""'s""), (""'s"", 'worse'), ('worse', 'is'), ('is', 'that'), ('that', 'setting'), ('setting', 'is'), ('is', 'common'), ('common', 'to'), ('to', 'all'), ('all', 'android'), ('android', 'vpns'), ('vpns', ';'), (';', 'it'), ('it', 'does'), ('does', 'not'), ('not', 'appear'), ('appear', 'to'), ('to', 'do'), ('do', 'anything'), ('anything', 'for'), ('for', 'google'), ('google', 'wi-fi'), ('wi-fi', 'assistant'), ('assistant', '.'), ('.', ')'), ('great', 'app', '!'), ('app', '!', 'just'), ('!', 'just', 'one'), ('just', 'one', 'minor'), ('one', 'minor', 'note'), ('minor', 'note', ':'), ('note', ':', 'i'), (':', 'i', 'started'), ('i', 'started', 'seeing'), ('started', 'seeing', 'openconnect'), ('seeing', 'openconnect', 'silently'), ('openconnect', 'silently', 'drop/fail'), ('silently', 'drop/fail', 'when'), ('drop/fail', 'when', 'trying'), ('when', 'trying', 'to'), ('trying', 'to', 'connect'), ('to', 'connect', '('), ('connect', '(', 'with'), ('(', 'with', 'no'), ('with', 'no', 'logs'), ('no', 'logs', 'or'), ('logs', 'or', 'other'), ('or', 'other', 'indication'), ('other', 'indication', 'anything'), ('indication', 'anything', 'was'), ('anything', 'was', 'wrong'), ('was', 'wrong', '!'), ('wrong', '!', ')'), ('!', ')', '.'), (')', '.', 'turns'), ('.', 'turns', 'out'), ('turns', 'out', ','), ('out', ',', 'i'), (',', 'i', 'had'), ('i', 'had', 'enabled'), ('had', 'enabled', 'google'), ('enabled', 'google', 'wi-fi'), ('google', 'wi-fi', 'assistant'), ('wi-fi', 'assistant', ""'s""), ('assistant', ""'s"", '``'), (""'s"", '``', 'always-on'), ('``', 'always-on', 'vpn'), ('always-on', 'vpn', ""''""), ('vpn', ""''"", 'setting'), (""''"", 'setting', 'under'), ('setting', 'under', 'my'), ('under', 'my', 'vpn'), ('my', 'vpn', 'configuration'), ('vpn', 'configuration', '.'), ('configuration', '.', 'once'), ('.', 'once', 'i'), ('once', 'i', 'disabled'), ('i', 'disabled', 'that'), ('disabled', 'that', 'setting'), ('that', 'setting', ','), ('setting', ',', 'i'), (',', 'i', 'was'), ('i', 'was', 'able'), ('was', 'able', 'to'), ('able', 'to', 'connect'), ('to', 'connect', 'successfully'), ('connect', 'successfully', '.'), ('successfully', '.', '('), ('.', '(', 'what'), ('(', 'what', ""'s""), ('what', ""'s"", 'worse'), (""'s"", 'worse', 'is'), ('worse', 'is', 'that'), ('is', 'that', 'setting'), ('that', 'setting', 'is'), ('setting', 'is', 'common'), ('is', 'common', 'to'), ('common', 'to', 'all'), ('to', 'all', 'android'), ('all', 'android', 'vpns'), ('android', 'vpns', ';'), ('vpns', ';', 'it'), (';', 'it', 'does'), ('it', 'does', 'not'), ('does', 'not', 'appear'), ('not', 'appear', 'to'), ('appear', 'to', 'do'), ('to', 'do', 'anything'), ('do', 'anything', 'for'), ('anything', 'for', 'google'), ('for', 'google', 'wi-fi'), ('google', 'wi-fi', 'assistant'), ('wi-fi', 'assistant', '.'), ('assistant', '.', ')'), ('great', 'app', '!', 'just'), ('app', '!', 'just', 'one'), ('!', 'just', 'one', 'minor'), ('just', 'one', 'minor', 'note'), ('one', 'minor', 'note', ':'), ('minor', 'note', ':', 'i'), ('note', ':', 'i', 'started'), (':', 'i', 'started', 'seeing'), ('i', 'started', 'seeing', 'openconnect'), ('started', 'seeing', 'openconnect', 'silently'), ('seeing', 'openconnect', 'silently', 'drop/fail'), ('openconnect', 'silently', 'drop/fail', 'when'), ('silently', 'drop/fail', 'when', 'trying'), ('drop/fail', 'when', 'trying', 'to'), ('when', 'trying', 'to', 'connect'), ('trying', 'to', 'connect', '('), ('to', 'connect', '(', 'with'), ('connect', '(', 'with', 'no'), ('(', 'with', 'no', 'logs'), ('with', 'no', 'logs', 'or'), ('no', 'logs', 'or', 'other'), ('logs', 'or', 'other', 'indication'), ('or', 'other', 'indication', 'anything'), ('other', 'indication', 'anything', 'was'), ('indication', 'anything', 'was', 'wrong'), ('anything', 'was', 'wrong', '!'), ('was', 'wrong', '!', ')'), ('wrong', '!', ')', '.'), ('!', ')', '.', 'turns'), (')', '.', 'turns', 'out'), ('.', 'turns', 'out', ','), ('turns', 'out', ',', 'i'), ('out', ',', 'i', 'had'), (',', 'i', 'had', 'enabled'), ('i', 'had', 'enabled', 'google'), ('had', 'enabled', 'google', 'wi-fi'), ('enabled', 'google', 'wi-fi', 'assistant'), ('google', 'wi-fi', 'assistant', ""'s""), ('wi-fi', 'assistant', ""'s"", '``'), ('assistant', ""'s"", '``', 'always-on'), (""'s"", '``', 'always-on', 'vpn'), ('``', 'always-on', 'vpn', ""''""), ('always-on', 'vpn', ""''"", 'setting'), ('vpn', ""''"", 'setting', 'under'), (""''"", 'setting', 'under', 'my'), ('setting', 'under', 'my', 'vpn'), ('under', 'my', 'vpn', 'configuration'), ('my', 'vpn', 'configuration', '.'), ('vpn', 'configuration', '.', 'once'), ('configuration', '.', 'once', 'i'), ('.', 'once', 'i', 'disabled'), ('once', 'i', 'disabled', 'that'), ('i', 'disabled', 'that', 'setting'), ('disabled', 'that', 'setting', ','), ('that', 'setting', ',', 'i'), ('setting', ',', 'i', 'was'), (',', 'i', 'was', 'able'), ('i', 'was', 'able', 'to'), ('was', 'able', 'to', 'connect'), ('able', 'to', 'connect', 'successfully'), ('to', 'connect', 'successfully', '.'), ('connect', 'successfully', '.', '('), ('successfully', '.', '(', 'what'), ('.', '(', 'what', ""'s""), ('(', 'what', ""'s"", 'worse'), ('what', ""'s"", 'worse', 'is'), (""'s"", 'worse', 'is', 'that'), ('worse', 'is', 'that', 'setting'), ('is', 'that', 'setting', 'is'), ('that', 'setting', 'is', 'common'), ('setting', 'is', 'common', 'to'), ('is', 'common', 'to', 'all'), ('common', 'to', 'all', 'android'), ('to', 'all', 'android', 'vpns'), ('all', 'android', 'vpns', ';'), ('android', 'vpns', ';', 'it'), ('vpns', ';', 'it', 'does'), (';', 'it', 'does', 'not'), ('it', 'does', 'not', 'appear'), ('does', 'not', 'appear', 'to'), ('not', 'appear', 'to', 'do'), ('appear', 'to', 'do', 'anything'), ('to', 'do', 'anything', 'for'), ('do', 'anything', 'for', 'google'), ('anything', 'for', 'google', 'wi-fi'), ('for', 'google', 'wi-fi', 'assistant'), ('google', 'wi-fi', 'assistant', '.'), ('wi-fi', 'assistant', '.', ')')]",
30,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRTdqWnh5aDBHcE9Zdk5BWDN1am5qT1l3bXU4MHdIX0wyaF93Qnc2QWtHNW9QY0RNRDNrSEhQckZLaF9NeW5uSmRVVUxldEdWeHdLZXNaTHc,English,,5,2016-08-28,Amirabbas MoallemiMoallemi,,Good,,OTHER,['good'],['good'],['good'],['good'],[],
31,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSHE4R25VZlJGQmFmTmVvem9tTW5QeTJQaTdlYlN5WXFGcW1ySEdOSGF1NWJzM2xMNV94QkNnbnN2MnF3cmhDZGhLQ0VQc0VVLWVxRTkxbnc,English,,5,2016-08-21,Bradley Scalio,It works,"Not sure why it needs access to photos, nor if saving passwords and usernames is great, but it works well.",,SECURITY,"['not', 'sure', 'why', 'it', 'needs', 'access', 'to', 'photos', ',', 'nor', 'if', 'saving', 'passwords', 'and', 'usernames', 'is', 'great', ',', 'but', 'it', 'works', 'well', '.']","['why', 'it', 'needs', 'access', 'to', 'photos', ',', 'nor', 'if', 'saving', 'passwords', 'and', 'usernames', 'is', 'great', ',', 'but', 'it', 'works', 'well', '.']","['access', 'photos', ',', 'saving', 'passwords', 'usernames', 'great', ',', 'works', '.']","['access', 'photo', ',', 'save', 'password', 'usernam', 'great', ',', 'work', '.']","[('not', 'sure'), ('sure', 'why'), ('why', 'it'), ('it', 'needs'), ('needs', 'access'), ('access', 'to'), ('to', 'photos'), ('photos', ','), (',', 'nor'), ('nor', 'if'), ('if', 'saving'), ('saving', 'passwords'), ('passwords', 'and'), ('and', 'usernames'), ('usernames', 'is'), ('is', 'great'), ('great', ','), (',', 'but'), ('but', 'it'), ('it', 'works'), ('works', 'well'), ('well', '.'), ('not', 'sure', 'why'), ('sure', 'why', 'it'), ('why', 'it', 'needs'), ('it', 'needs', 'access'), ('needs', 'access', 'to'), ('access', 'to', 'photos'), ('to', 'photos', ','), ('photos', ',', 'nor'), (',', 'nor', 'if'), ('nor', 'if', 'saving'), ('if', 'saving', 'passwords'), ('saving', 'passwords', 'and'), ('passwords', 'and', 'usernames'), ('and', 'usernames', 'is'), ('usernames', 'is', 'great'), ('is', 'great', ','), ('great', ',', 'but'), (',', 'but', 'it'), ('but', 'it', 'works'), ('it', 'works', 'well'), ('works', 'well', '.'), ('not', 'sure', 'why', 'it'), ('sure', 'why', 'it', 'needs'), ('why', 'it', 'needs', 'access'), ('it', 'needs', 'access', 'to'), ('needs', 'access', 'to', 'photos'), ('access', 'to', 'photos', ','), ('to', 'photos', ',', 'nor'), ('photos', ',', 'nor', 'if'), (',', 'nor', 'if', 'saving'), ('nor', 'if', 'saving', 'passwords'), ('if', 'saving', 'passwords', 'and'), ('saving', 'passwords', 'and', 'usernames'), ('passwords', 'and', 'usernames', 'is'), ('and', 'usernames', 'is', 'great'), ('usernames', 'is', 'great', ','), ('is', 'great', ',', 'but'), ('great', ',', 'but', 'it'), (',', 'but', 'it', 'works'), ('but', 'it', 'works', 'well'), ('it', 'works', 'well', '.')]",
32,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRjdQaXh1M3RmSTZheFNzb3ZuSi1tbHd3bFctcXZPRU5yWm8xd2o4VllKQWVUam5xRUlNS0IxY0k0b1NPTzEtQk1HM2d1TzdXMGgwRk5ZMHc,English,,5,2016-08-20,Nancy Williamson,von connect,internet,,OTHER,['internet'],['internet'],['internet'],['internet'],[],
33,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRVdVbGN2OGh4VTBIenlKRWFKV3ZEZU9qLXMxNkZ4b1UtemNIUW5zWlBRXzBHenl5UC1PSHVIdnJ2MzlnZ18xSjVHalk1cnhYUHpRVDBmT0E,English,,5,2016-08-19,jin ouyang,,Much better than CISCO anyconnect.,,OTHER,"['much', 'better', 'than', 'cisco', 'anyconnect', '.']","['much', 'better', 'than', 'cisco', 'anyconnect', '.']","['cisco', 'anyconnect', '.']","['cisco', 'anyconnect', '.']","[('much', 'better'), ('better', 'than'), ('than', 'cisco'), ('cisco', 'anyconnect'), ('anyconnect', '.'), ('much', 'better', 'than'), ('better', 'than', 'cisco'), ('than', 'cisco', 'anyconnect'), ('cisco', 'anyconnect', '.'), ('much', 'better', 'than', 'cisco'), ('better', 'than', 'cisco', 'anyconnect'), ('than', 'cisco', 'anyconnect', '.')]",
34,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRXo0X2ZyZlR4UkMxT0RyWUwzTUROQXdHR19uaTlIQ0dxZkYxUlRzQmp1RE5tdG5mdmxJdmkwcko5NWc1clR0eFlCYUhBOFAycTJNOTdHa0E,English,,1,2016-08-07,cynthia kedibone,Ms.Lebenya Cynthia's,Education department,,OTHER,"['education', 'department']","['education', 'department']","['education', 'department']","['educ', 'depart']","[('education', 'department')]",
35,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRlhLZXplX25qS1dmcXpoQkFZcDhLSy0tNzhIbkU1aW92WHA1amJOT25rZDBtOUFDaXNWV0o2d2poQjBsSm85UTdscVdPQU9oay1QeVBWb3c,English,,3,2016-08-07,I gusti Juliantara,Good,Good,,OTHER,['good'],['good'],['good'],['good'],[],
36,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRXhnR1AzdkQySUNqWW9INFB1cTluM0d2d2k3UlBtb1RzVEV0bVoyYjdySnZrYTc5cG9EczVVS3pLeEZpOGNFUzRvOGgyc3NrUkxpelFKVlE,English,,5,2016-08-06,مهدی جعفری,نظر,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
37,OpenConnect,Google Play,app.openconnect,bGc6QU9xcFRPRldiSzBHanh2RFcxdFhRNDk4ZkN3T1VOTm1pWGF2dGlGWnNyNjlCMTRrRjNOWXlaeG11SDdEa1VlUTBVc1dCOWdjdUpLTG5Hd2c3cHU5dFE,English,,5,2016-07-31,A Google User,خیلی خوب,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
38,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRTlNS3QyNGVrWmIxMU1xZUpKakxnV1ZhRm1YMkFoeVppUzVrRzF3Wk1tT2NqQ1I0a09xX3hXZmtmMHY0a1BfbmdtMHJ6QXhaUGxUbS14aHc,English,,5,2016-07-29,Jake Siason,,How to connect with this.,,USABILITY,"['how', 'to', 'connect', 'with', 'this', '.']","['how', 'to', 'connect', 'with', 'this', '.']","['connect', '.']","['connect', '.']","[('how', 'to'), ('to', 'connect'), ('connect', 'with'), ('with', 'this'), ('this', '.'), ('how', 'to', 'connect'), ('to', 'connect', 'with'), ('connect', 'with', 'this'), ('with', 'this', '.'), ('how', 'to', 'connect', 'with'), ('to', 'connect', 'with', 'this'), ('connect', 'with', 'this', '.')]",
39,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRVRodnJCWVlSNWZ5QTRYRHNlSzc2VGVVTWYzUzFoSU1LRmowR2hGUXlqbzFMTzFyRnZWZWp3M29OV0tyM3hfempWa3BZbXJCd25uQ2t2TUE,English,,5,2016-07-27,Benjamin Edwards,Great app with the right permissions,Invaluable. Unlike the Cisco anyconnect app that requires it's fingers in every part of the phone.,,SECURITY,"['invaluable', '.', 'unlike', 'the', 'cisco', 'anyconnect', 'app', 'that', 'requires', 'it', ""'s"", 'fingers', 'in', 'every', 'part', 'of', 'the', 'phone', '.']","['invaluable', '.', 'unlike', 'the', 'cisco', 'anyconnect', 'app', 'that', 'requires', 'it', ""'s"", 'fingers', 'in', 'every', 'part', 'of', 'the', 'phone', '.']","['invaluable', '.', 'cisco', 'anyconnect', 'app', 'requires', ""'s"", 'fingers', 'phone', '.']","['invalu', '.', 'cisco', 'anyconnect', 'app', 'requir', ""'s"", 'finger', 'phone', '.']","[('invaluable', '.'), ('.', 'unlike'), ('unlike', 'the'), ('the', 'cisco'), ('cisco', 'anyconnect'), ('anyconnect', 'app'), ('app', 'that'), ('that', 'requires'), ('requires', 'it'), ('it', ""'s""), (""'s"", 'fingers'), ('fingers', 'in'), ('in', 'every'), ('every', 'part'), ('part', 'of'), ('of', 'the'), ('the', 'phone'), ('phone', '.'), ('invaluable', '.', 'unlike'), ('.', 'unlike', 'the'), ('unlike', 'the', 'cisco'), ('the', 'cisco', 'anyconnect'), ('cisco', 'anyconnect', 'app'), ('anyconnect', 'app', 'that'), ('app', 'that', 'requires'), ('that', 'requires', 'it'), ('requires', 'it', ""'s""), ('it', ""'s"", 'fingers'), (""'s"", 'fingers', 'in'), ('fingers', 'in', 'every'), ('in', 'every', 'part'), ('every', 'part', 'of'), ('part', 'of', 'the'), ('of', 'the', 'phone'), ('the', 'phone', '.'), ('invaluable', '.', 'unlike', 'the'), ('.', 'unlike', 'the', 'cisco'), ('unlike', 'the', 'cisco', 'anyconnect'), ('the', 'cisco', 'anyconnect', 'app'), ('cisco', 'anyconnect', 'app', 'that'), ('anyconnect', 'app', 'that', 'requires'), ('app', 'that', 'requires', 'it'), ('that', 'requires', 'it', ""'s""), ('requires', 'it', ""'s"", 'fingers'), ('it', ""'s"", 'fingers', 'in'), (""'s"", 'fingers', 'in', 'every'), ('fingers', 'in', 'every', 'part'), ('in', 'every', 'part', 'of'), ('every', 'part', 'of', 'the'), ('part', 'of', 'the', 'phone'), ('of', 'the', 'phone', '.')]",
40,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRVNIRzVxLUpPVUluR1NkOG14aUVjcWpsYzRfY3BwbU9HOFBzdl9kODJfR3VmMlV6VEQxbVVpaXFsek5acC1uOC01czZBbFRwMkxxOUdMcWc,English,,5,2016-07-22,حسین مومن,,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
41,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRno3MzBQUEZWYXNKTWxQWk9seW9iNl9xd3BXbTFqZGszN3ZIVGFuRXZldVpRNUVwcjF2cFVnc0FIcnZEOThwQWhGNjFFUUwtWXRjZHJwYVE,English,,5,2016-07-22,,,Great,,OTHER,['great'],['great'],['great'],['great'],[],
